# MANUK REPRESENTATIVE CORPUS v2 — docs/loop/DAILY-DRIVER-CERTIFICATION.md §3
# frame: CrUX top-1M (zakird/crux-top-lists mirror) · fetched: 2026-07-25 · seed: 20260725 · tranco-id: 8PY7V
# strata: HEAD (traffic-weighted, ranks<=100k) + TAIL (uniform, 100k-1M). Two claims, reported separately.
# sizes: head_target=250 tail_target=150 · frame_rows=1000000 · adult/gambling excluded=16568 (bounded named exception)
# DENOMINATOR IS FIXED: a timeout/crash/bot-wall is a COUNTED outcome (FAIL/EXCLUDED with reason), never a silent drop.
# columns: stratum <TAB> rank <TAB> url   (category tagged later by the on-page capability probe)
HEAD	50000	https://www.geelybrasil.com.br/
HEAD	100000	https://linxonline.co.pierce.wa.us/
HEAD	50000	https://secure.alpha.gr/
HEAD	100000	https://app.ordertime.com/
HEAD	100000	https://sistemas.ufrb.edu.br/
HEAD	100000	https://lms.sltc.ac.lk/
HEAD	100000	https://playing4theplanet.org/
HEAD	100000	https://mexcbt.ed-cl.com/
HEAD	100000	https://www.fox9.com/
HEAD	100000	https://xhdesign.today/
HEAD	100000	https://certificate.pantasign.com/
HEAD	100000	https://ticket.jfa.jp/
HEAD	50000	https://www.bioscopeplus.com/
HEAD	100000	https://www.crazyshop.pl/
HEAD	100000	https://ploy.kangtotoberjaya.biz/
HEAD	100000	https://house.udn.com/
HEAD	50000	https://www.q-net.or.kr/
HEAD	100000	https://www.friulioggi.it/
HEAD	50000	https://www.poupatempo.sp.gov.br/
HEAD	100000	https://pogoda.by/
HEAD	100000	https://www.refrens.com/
HEAD	50000	https://mirai-compass.net/
HEAD	100000	https://topanimes.net/
HEAD	100000	https://d2rwkn96gppqo1.cloudfront.net/
HEAD	100000	https://entelpu.e-pagos.cl/
HEAD	100000	https://www.trivago.be/
HEAD	100000	https://www.trivago.ca/
HEAD	50000	https://www.trivago.de/
HEAD	50000	https://www.trivago.es/
HEAD	100000	https://www.trivago.fr/
HEAD	50000	https://www.trivago.it/
HEAD	50000	https://www.trivago.jp/
HEAD	100000	https://www.trivago.nl/
HEAD	50000	https://www.trivago.pl/
HEAD	100000	https://www.trivago.pt/
HEAD	100000	https://www.monopolybingogame.com/
HEAD	50000	https://indiansexbar.mobi/
HEAD	100000	https://secure5.entertimeonline.com/
HEAD	50000	https://brwin.win/
HEAD	50000	https://www.mundotoro.com/
HEAD	100000	https://www.lanidor.com/
HEAD	50000	https://www.aftenbladet.no/
HEAD	50000	https://www.pbpartners.com/
HEAD	100000	https://www.puentedemando.com/
HEAD	100000	https://chatroger.com/
HEAD	100000	https://www.jatekshop.eu/
HEAD	100000	https://theiashub.com/
HEAD	100000	https://donate.onenation.org.au/
HEAD	100000	https://www.mmtcpamp.com/
HEAD	100000	https://cyoinatu-onna.com/
HEAD	50000	https://surveyd.bilendi.com/
HEAD	50000	https://forums.moneysavingexpert.com/
HEAD	100000	https://besturdubooks.net/
HEAD	100000	https://swiftspinus.com/
HEAD	100000	https://www.jingoo.com/
HEAD	100000	https://v8m5e6.com/
HEAD	50000	https://www.pocztex.pl/
HEAD	50000	https://a1.ro/
HEAD	50000	https://a1.rs/
HEAD	100000	https://aims.ucc-caloocan.edu.ph/
HEAD	100000	https://hawaaworld.com/
HEAD	50000	https://www.razaoautomovel.com/
HEAD	50000	https://tekye.net/
HEAD	50000	https://sparkivo.pro/
HEAD	100000	https://m.soukainovel.com/
HEAD	50000	https://acesso.pagbank.com.br/
HEAD	100000	https://www.rekhtadictionary.com/
HEAD	100000	https://crm.majoo.id/
HEAD	50000	https://www.808bola253.com/
HEAD	50000	https://promo.golesliga1max.pe/
HEAD	50000	https://www.tim.com.br/
HEAD	50000	https://www.smecel.com.br/
HEAD	50000	https://cinesubz.net/
HEAD	50000	https://www.radec.com.mx/
HEAD	100000	https://id.doccle.be/
HEAD	50000	https://lms12.tvu.ac.ir/
HEAD	100000	https://www.bonami.cz/
HEAD	100000	https://possssno.sbs/
HEAD	50000	https://loto.sz.kz/
HEAD	50000	https://serennu.com/
HEAD	50000	https://en.jable.tv/
HEAD	100000	https://www.heart.org/
HEAD	100000	https://admissions.uoel.edu.pk/
HEAD	50000	https://basescan.org/
HEAD	50000	https://id.yandex.ru/
HEAD	100000	https://booking.directferries.com/
HEAD	50000	https://seguranca.sinesp.gov.br/
HEAD	100000	https://app.levelupxx69.online/
HEAD	100000	https://travelsecure.chase.com/
HEAD	50000	https://www.lyreco.com/
HEAD	100000	https://elms.uiu.ac.bd/
HEAD	100000	https://www.unoeste.br/
HEAD	100000	https://reserve.animatecafe.jp/
TAIL	1000000	https://secure.paymentech.com/
TAIL	1000000	https://hik.fun2masti.in/
TAIL	1000000	https://lp.rsaiben.com/
TAIL	1000000	https://etelgraf.ptt.gov.tr/
TAIL	1000000	https://sip777man.site/
TAIL	500000	https://ajkpsc.gov.pk/
TAIL	1000000	https://dla7h4u1.com/
TAIL	1000000	https://setia.leaf.com.my/
TAIL	1000000	https://www.kantorsupersam.pl/
TAIL	1000000	https://staging.sparkbackend.cerebry.co/
TAIL	500000	https://www.villaggioposeidone.it/
TAIL	500000	https://euc.gcba.gob.ar/
TAIL	1000000	https://cloud.ssktco-op.com/
TAIL	1000000	https://admin.lotusbookx247.com/
TAIL	1000000	https://admin.munchbakery.com/
TAIL	1000000	https://utopie-game.ru/
TAIL	1000000	https://allticketscol.com/
TAIL	500000	https://fastvidl.com/
TAIL	1000000	https://creaturecock.com/
TAIL	1000000	https://dbahe82bdu739aueoine269eu.com/
TAIL	1000000	https://payb.jp/
TAIL	500000	https://www.school.co.tz/
TAIL	1000000	https://www.dapam-sirius.fr/
TAIL	500000	https://register.business.gov.au/
TAIL	500000	https://packages.booking.com/
TAIL	1000000	https://www.tvojregal.sk/
TAIL	1000000	https://pivaldi.restoplace.ws/
TAIL	500000	https://www.beachcomber-hotels.com/
TAIL	1000000	https://www.taphouse23.com/
TAIL	1000000	https://www.f8zyh776.shop/
TAIL	1000000	https://ebanking.bdm-sa.com/
TAIL	500000	https://erp.unl.pt/
TAIL	1000000	https://www.ta3lemkonline.com/
TAIL	500000	https://hastane.pau.edu.tr/
TAIL	1000000	https://beb88run.xyz/
TAIL	1000000	https://fr.doonails.com/
TAIL	500000	https://www.datacareservices.com/
TAIL	1000000	https://mybosch.bosch-diy.com/
TAIL	1000000	https://zainascarfs.com/
TAIL	500000	https://www.laliga-xtra-eg.com/
TAIL	500000	https://phone.uslowcosthousing.com/
TAIL	1000000	https://www.omelighting.com/
TAIL	500000	https://www.cuneocronaca.it/
TAIL	1000000	https://portal.kotodaman.jp/
TAIL	1000000	https://atendimentomondial.zendesk.com/
TAIL	1000000	https://paddy.id/
TAIL	1000000	https://ofero.id/
TAIL	1000000	https://paddy.vn/
TAIL	1000000	https://morikoshi.net/
TAIL	500000	https://nl.passenger-clothing.com/
TAIL	500000	https://probidas.lt/
TAIL	1000000	https://7kbra365.com/
TAIL	500000	https://777juegos.com/
TAIL	1000000	https://siqaviqeduyaqu.biz/
TAIL	500000	https://redinfor.com.pe/
TAIL	500000	https://forum.esvk.de/
TAIL	500000	https://ru.restaurantguru.com/
TAIL	1000000	https://www.amritvichar.com/
TAIL	500000	https://mydogcot.com/
TAIL	1000000	https://my.odyky.com/
TAIL	500000	https://simplepdf.com/
TAIL	500000	https://dzsportt.com/
TAIL	1000000	https://profissionaliza.cademi.com.br/
TAIL	1000000	https://www.mepco-it.com.pk/
TAIL	500000	https://www.library.chiyoda.tokyo.jp/
TAIL	500000	https://www.casafreitas.com.br/
TAIL	1000000	https://www.timeline.com/
TAIL	500000	https://freemagazinespdf.com/
TAIL	500000	https://7info.ru/
TAIL	1000000	https://cu24hs.universitaria.coop/
TAIL	1000000	https://admin.zoomph.com/
TAIL	500000	https://chennai.dcourts.gov.in/
TAIL	1000000	https://littlecaesarsbcs.libellum.com.mx/
TAIL	1000000	https://mi.bus-navigation.jp/
TAIL	1000000	https://e8c76.com/
TAIL	1000000	https://www.vitabiotics.com.tr/
TAIL	500000	https://fr.download.it/
TAIL	1000000	https://audiorama.mx/
TAIL	500000	https://pordentrodetudo.com.br/
TAIL	500000	https://ahokbiru.store/
TAIL	1000000	https://cloud.email.cruzeirodosul.edu.br/
TAIL	1000000	https://www.hobie.com/
TAIL	1000000	https://bhramarah.in/
TAIL	1000000	https://cms8.remilon.com/
TAIL	1000000	https://portagelearning.edu/
TAIL	1000000	https://visa-fr-gn.capago.eu/
TAIL	1000000	https://dedebet252.com/
TAIL	1000000	https://en.viettelpost.com.vn/
TAIL	1000000	https://www.kuechenmomente.de/
TAIL	500000	https://www.kutahya.bel.tr/
TAIL	500000	https://aksesjambi.com/
TAIL	500000	https://mobile.keirow.com/
TAIL	500000	https://ab.asimakog.eu.org/
TAIL	1000000	https://www.prosperk.cz/
TAIL	1000000	https://hipmiluwuutara.org/
TAIL	1000000	https://azargold.ir/
TAIL	1000000	https://www.kroftools.com/
TAIL	1000000	https://www.andromedi.com/
TAIL	500000	https://seduniaselat.com/
TAIL	1000000	https://allgadgetsreview.com/
TAIL	1000000	https://www.waitaly.net/
TAIL	1000000	https://triage.oops.ar/
TAIL	500000	https://www.wdimax.com/
TAIL	1000000	https://www.finboom.app/
TAIL	500000	https://123moviesfree.day/
TAIL	500000	https://1stplacespiritwear.com/
TAIL	1000000	https://gismart.com/
TAIL	500000	https://gsbasket.org/
TAIL	1000000	https://hnhbkis.edu.in/
TAIL	500000	https://tristrend.ru/
TAIL	500000	https://virtual.lapampa.edu.ar/
TAIL	500000	https://hosted.debttrakker.net/
TAIL	500000	https://rockstaractu.com/
TAIL	1000000	https://www.realassuredtips.com/
TAIL	1000000	https://experiencia.pichincha.com/
TAIL	500000	https://www.nbmstatus.com/
TAIL	1000000	https://pt88.app/
TAIL	1000000	https://rans88link.com/
TAIL	1000000	https://bhfudbal.ba/
TAIL	1000000	https://www.vb8028.com/
TAIL	500000	https://sestra.cc/
TAIL	1000000	https://www.cameraftp.com/
TAIL	500000	https://www.hdnails.it/
TAIL	500000	https://www.flow.page/
TAIL	500000	https://webfenix.movilidadbogota.gov.co/
TAIL	1000000	https://sharpeyesurfboards.id/
TAIL	1000000	https://mayatoys.in/
TAIL	500000	https://www.planetary.org/
TAIL	500000	https://ru4.bongacams-ru.com/
TAIL	500000	https://pendaftaran-ppdb.tanahdatar.go.id/
TAIL	1000000	https://redemoura.gupy.io/
TAIL	500000	https://especialistas.com.mx/
TAIL	500000	https://www.arw.ro/
TAIL	1000000	https://www.spotimplant.com/
TAIL	500000	https://neutypechic.com/
TAIL	1000000	https://lombardiainformatica.service-now.com/
TAIL	1000000	https://ioi-russia.vdi.mipt.ru/
TAIL	500000	https://report.experian.co.uk/
TAIL	1000000	https://nysainfo.pl/
TAIL	500000	https://coliga.digital/
TAIL	500000	https://nortenoticia.com.br/
TAIL	1000000	https://mygit.th-deg.de/
TAIL	500000	https://meuconsultordigital.com.br/
TAIL	500000	https://www.santamaria.rs.gov.br/
TAIL	1000000	https://portal.ensuretyfinance.com/
TAIL	1000000	https://mail.inet.co.th/
TAIL	1000000	https://venus.zeronline.cloud/
TAIL	1000000	https://ja.boyfriend.show/
TAIL	500000	https://www.jazzguitar.be/
TAIL	1000000	https://accounts.pampers.de/
